# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
209060.991	2413	0	24	0	22853788.492	120097468.936	310.8	23	0	0x01	sky
209060.991	2413	0	25	0	21519936.228	113088043.100	-3773.5	26	14300	0x07	sky
209060.991	2413	0	23	0	22504617.364	118262568.292	-206.3	27	64500	0x0f	sky
209060.991	2413	0	3	0	-67402256.979	-354201259.724	-4133.2	39	27000	0x0f	synth
209060.991	2413	0	4	0	-66595561.039	-349962046.786	-3307.3	37	27000	0x0f	synth
209060.991	2413	0	8	0	-67185802.337	-353063779.659	-2056.3	39	27000	0x0f	synth
209060.991	2413	0	7	0	-65456692.780	-343977249.670	-5530.4	35	27000	0x07	synth
209060.991	2413	0	12	3	21588726.909	88402214.860	-3500.2	32	64500	0x07	sky
209060.991	2413	0	25	3	21519947.123	88120582.181	-2940.4	30	62000	0x07	sky
209060.991	2413	0	23	3	22504622.356	92152656.864	-161.4	29	62000	0x0f	sky
209060.991	2413	0	15	3	18194594.604	74503822.532	266.1	22	0	0x01	sky
209060.991	2413	0	24	3	22853791.681	93582460.746	237.7	27	48940	0x07	sky
209061.991	2413	0	12	0	21589576.159	113453986.483	-4492.1	27	17280	0x0f	sky
209061.991	2413	0	15	0	18194537.379	95612935.721	338.7	31	64500	0x07	sky
209061.991	2413	0	24	0	22853729.926	120097161.268	309.9	23	0	0x01	sky
209061.991	2413	0	25	0	21520655.594	113091816.685	-3773.4	26	15300	0x07	sky
209061.991	2413	0	23	0	22504656.863	118262775.487	-207.3	27	64500	0x0f	sky
209061.991	2413	0	3	0	-67401470.012	-354197124.388	-4130.3	39	28000	0x0f	synth
209061.991	2413	0	4	0	-66594931.012	-349958737.126	-3304.7	37	28000	0x0f	synth
209061.991	2413	0	8	0	-67185410.424	-353061720.708	-2053.6	39	28000	0x0f	synth
209061.991	2413	0	7	0	-65455639.862	-343971717.187	-5527.5	35	28000	0x07	synth
209061.991	2413	0	12	3	21589581.829	88405715.292	-3501.3	32	64500	0x07	sky
209061.991	2413	0	25	3	21520665.218	88123522.649	-2940.9	29	63000	0x07	sky
209061.991	2413	0	23	3	22504661.758	92152818.240	-161.7	29	63000	0x0f	sky
209061.991	2413	0	15	3	18194527.911	74503550.235	263.1	22	0	0x01	sky
209061.991	2413	0	24	3	22853733.362	93582222.360	238.2	27	49940	0x07	sky
209072.991	2413	0	12	0	21598983.193	113503414.631	-4495.2	26	18280	0x0f	sky
209072.991	2413	0	15	0	18193837.087	95609256.148	329.5	33	64500	0x07	sky
209072.991	2413	0	24	0	22853089.901	120093797.684	304.9	24	0	0x01	sky
209072.991	2413	0	25	0	21528559.850	113133354.771	-3779.8	26	16300	0x07	sky
209072.991	2413	0	23	0	22505096.506	118265086.574	-213.8	27	64500	0x0f	sky
209072.991	2413	0	3	0	-67392819.630	-354151668.736	-4128.0	40	29000	0x0f	synth
209072.991	2413	0	4	0	-66588008.519	-349922364.826	-3302.0	38	29000	0x0f	synth
209072.991	2413	0	8	0	-67181107.882	-353039113.676	-2050.2	39	29000	0x0f	synth
209072.991	2413	0	7	0	-65444067.758	-343910908.278	-5522.2	36	29000	0x07	synth
209072.991	2413	0	12	3	21598986.897	88444230.768	-3503.6	31	64500	0x07	sky
209072.991	2413	0	25	3	21528569.147	88155890.039	-2945.8	29	64000	0x07	sky
209072.991	2413	0	23	3	22505101.279	92154618.922	-166.5	29	64000	0x0f	sky
209072.991	2413	0	15	3	18193822.031	74500659.217	252.1	21	0	0x01	sky
209072.991	2413	0	24	3	22853092.724	93579599.248	237.1	28	50940	0x07	sky
209073.991	2413	0	12	0	21599838.189	113507910.299	-4495.2	27	19280	0x0f	sky
209073.991	2413	0	15	0	18193774.640	95608927.297	328.8	33	64500	0x07	sky
209073.991	2413	0	24	0	22853031.279	120093489.621	299.1	25	0	0x01	sky
209073.991	2413	0	25	0	21529280.435	113137134.440	-3779.2	26	17300	0x07	sky
209073.991	2413	0	23	0	22505137.225	118265300.564	-214.0	28	64500	0x0f	sky
209073.991	2413	0	3	0	-67392033.631	-354147538.344	-4128.7	40	30000	0x0f	synth
209073.991	2413	0	4	0	-66587379.727	-349919060.295	-3302.5	38	30000	0x0f	synth
209073.991	2413	0	8	0	-67180717.145	-353037061.197	-2050.7	40	30000	0x0f	synth
209073.991	2413	0	7	0	-65443016.430	-343905383.548	-5522.6	36	30000	0x07	synth
209073.991	2413	0	12	3	21599842.297	88447733.883	-3503.4	31	64500	0x07	sky
209073.991	2413	0	25	3	21529288.439	88158835.221	-2945.0	29	64500	0x07	sky
209073.991	2413	0	23	3	22505141.986	92154785.668	-166.7	29	64500	0x0f	sky
209073.991	2413	0	15	3	18193760.899	74500408.717	255.0	22	0	0x01	sky
209073.991	2413	0	24	3	22853034.673	93579361.300	238.4	28	51940	0x07	sky
209074.991	2413	0	12	0	21600694.508	113512405.910	-4495.7	27	20280	0x0f	sky
209074.991	2413	0	15	0	18193712.251	95608598.944	327.7	33	64500	0x07	sky
209074.991	2413	0	24	0	22852972.545	120093180.728	305.0	25	0	0x01	sky
209074.991	2413	0	25	0	21529998.472	113140914.324	-3779.9	26	18300	0x07	sky
209074.991	2413	0	23	0	22505178.005	118265514.742	-214.4	28	64500	0x0f	sky
209074.991	2413	0	3	0	-67391247.681	-354143408.419	-4132.0	40	31000	0x0f	synth
209074.991	2413	0	4	0	-66586750.867	-349915756.170	-3306.6	38	31000	0x0f	synth
209074.991	2413	0	8	0	-67180326.619	-353035009.263	-2054.2	40	31000	0x0f	synth
209074.991	2413	0	7	0	-65441965.182	-343899859.496	-5526.2	36	31000	0x07	synth
209074.991	2413	0	12	3	21600697.734	88451236.932	-3504.0	31	64500	0x07	sky
209074.991	2413	0	25	3	21530007.726	88161780.559	-2944.9	29	64500	0x07	sky
209074.991	2413	0	23	3	22505182.769	92154952.555	-167.1	29	64500	0x0f	sky
209074.991	2413	0	15	3	18193698.948	74500155.409	254.1	23	0	0x01	sky
209074.991	2413	0	24	3	22852976.614	93579123.168	238.0	28	52940	0x07	sky
209075.991	2413	0	12	0	21601549.213	113516901.488	-4495.2	27	21280	0x0f	sky
209075.991	2413	0	15	0	18193649.974	95608271.201	327.3	33	64500	0x07	sky
209075.991	2413	0	24	0	22852915.427	120092880.738	304.6	25	0	0x01	sky
209075.991	2413	0	25	0	21530717.507	113144694.424	-3780.2	26	19300	0x07	sky
209075.991	2413	0	23	0	22505218.665	118265729.195	-214.2	28	64500	0x0f	sky
209075.991	2413	0	3	0	-67390461.709	-354139277.955	-4127.5	40	32000	0x0f	synth
209075.991	2413	0	4	0	-66586122.002	-349912451.627	-3301.5	38	32000	0x0f	synth
209075.991	2413	0	8	0	-67179936.011	-353032956.979	-2049.0	40	32000	0x0f	synth
209075.991	2413	0	7	0	-65440913.902	-343894335.194	-5521.2	36	32000	0x07	synth
209075.991	2413	0	12	3	21601553.303	88454739.986	-3503.5	31	64500	0x07	sky
209075.991	2413	0	25	3	21530727.027	88164726.127	-2945.6	29	64500	0x07	sky
209075.991	2413	0	23	3	22505223.730	92155119.664	-167.4	29	64500	0x0f	sky
209075.991	2413	0	15	3	18193639.000	74499909.951	253.6	24	0	0x01	sky
209075.991	2413	0	24	3	22852918.369	93578884.846	238.5	28	53940	0x07	sky
209076.991	2413	0	12	0	21602403.811	113521397.244	-4495.8	26	22280	0x0f	sky
209076.991	2413	0	15	0	18193587.829	95607944.138	326.4	33	64500	0x07	sky
209076.991	2413	0	24	0	22852858.258	120092579.744	305.3	26	0	0x01	sky
209076.991	2413	0	25	0	21531438.062	113148474.891	-3780.7	26	20300	0x07	sky
209076.991	2413	0	23	0	22505259.538	118265944.141	-215.1	28	64500	0x0f	sky
209076.991	2413	0	3	0	-67389677.132	-354135155.045	-4132.6	40	33000	0x0f	synth
209076.991	2413	0	4	0	-66585494.518	-349909154.631	-3305.9	38	33000	0x0f	synth
209076.991	2413	0	8	0	-67179546.760	-353030912.308	-2054.0	40	33000	0x0f	synth
209076.991	2413	0	7	0	-65439864.023	-343888818.634	-5525.8	36	33000	0x07	synth
209076.991	2413	0	12	3	21602408.851	88458243.113	-3502.7	30	64500	0x07	sky
209076.991	2413	0	25	3	21531446.243	88167671.930	-2945.9	29	64500	0x07	sky
209076.991	2413	0	23	3	22505264.739	92155287.098	-167.6	29	64500	0x0f	sky
209076.991	2413	0	15	3	18193577.789	74499659.414	250.7	24	0	0x01	sky
209076.991	2413	0	24	3	22852860.317	93578646.521	237.8	28	54940	0x07	sky
209077.991	2413	0	12	0	21603258.575	113525893.037	-4496.5	25	23280	0x0f	sky
209077.991	2413	0	15	0	18193525.661	95607617.661	326.0	32	64500	0x07	sky
209077.991	2413	0	24	0	22852799.048	120092268.581	307.5	26	0	0x01	sky
209077.991	2413	0	25	0	21532156.432	113152255.603	-3781.3	26	21300	0x07	sky
209077.991	2413	0	23	0	22505300.589	118266159.316	-215.7	28	64500	0x0f	sky
209077.991	2413	0	3	0	-67388890.928	-354131023.449	-4126.8	39	34000	0x0f	synth
209077.991	2413	0	4	0	-66584865.376	-349905848.901	-3300.8	38	34000	0x0f	synth
209077.991	2413	0	8	0	-67179155.988	-353028859.056	-2048.4	40	34000	0x0f	synth
209077.991	2413	0	7	0	-65438812.804	-343883293.615	-5520.3	36	34000	0x07	synth
209077.991	2413	0	12	3	21603264.505	88461746.331	-3502.5	30	64500	0x07	sky
209077.991	2413	0	25	3	21532165.651	88170617.934	-2946.0	29	64500	0x07	sky
209077.991	2413	0	23	3	22505305.610	92155454.742	-167.7	29	64500	0x0f	sky
209077.991	2413	0	15	3	18193514.469	74499399.731	249.0	23	0	0x01	sky
209077.991	2413	0	24	3	22852802.069	93578407.913	238.6	28	55940	0x07	sky
209078.991	2413	0	12	0	21604112.553	113530388.751	-4495.5	24	24280	0x0f	sky
209078.991	2413	0	15	0	18193463.869	95607291.775	324.8	32	64500	0x07	sky
209078.991	2413	0	24	0	22852741.844	120091968.240	306.1	25	0	0x01	sky
209078.991	2413	0	25	0	21532875.149	113156036.489	-3780.6	26	22300	0x07	sky
209078.991	2413	0	23	0	22505341.567	118266374.803	-215.6	28	64500	0x0f	sky
209078.991	2413	0	3	0	-67388106.206	-354126900.112	-4121.9	39	35000	0x0f	synth
209078.991	2413	0	4	0	-66584237.875	-349902551.483	-3295.9	38	35000	0x0f	synth
209078.991	2413	0	8	0	-67178766.805	-353026814.240	-2043.4	39	35000	0x0f	synth
209078.991	2413	0	7	0	-65437762.999	-343877777.165	-5514.3	35	35000	0x07	synth
209078.991	2413	0	12	3	21604120.118	88465249.544	-3503.2	30	64500	0x07	sky
209078.991	2413	0	25	3	21532885.073	88173564.132	-2946.5	29	64500	0x07	sky
209078.991	2413	0	23	3	22505346.615	92155622.674	-168.1	29	64500	0x0f	sky
209078.991	2413	0	15	3	18193453.330	74499149.489	258.8	23	0	0x01	sky
209078.991	2413	0	24	3	22852743.891	93578169.197	238.6	28	56940	0x07	sky
209079.991	2413	0	12	0	21604967.115	113534884.836	-4496.8	24	25280	0x0f	sky
209079.991	2413	0	15	0	18193402.028	95606966.698	324.9	32	64500	0x07	sky
209079.991	2413	0	24	0	22852683.697	120091662.774	306.1	26	0	0x01	sky
209079.991	2413	0	25	0	21533594.501	113159817.880	-3781.4	26	23300	0x07	sky
209079.991	2413	0	23	0	22505382.782	118266590.822	-216.2	28	64500	0x0f	sky
209079.991	2413	0	3	0	-67387321.880	-354122779.252	-4126.3	40	36000	0x0f	synth
209079.991	2413	0	4	0	-66583610.795	-349899256.548	-3300.4	38	36000	0x0f	synth
209079.991	2413	0	8	0	-67178378.086	-353024771.998	-2047.7	39	36000	0x0f	synth
209079.991	2413	0	7	0	-65436713.707	-343872263.329	-5519.6	35	36000	0x07	synth
209079.991	2413	0	12	3	21604975.744	88468752.946	-3503.6	30	64500	0x07	sky
209079.991	2413	0	25	3	21533604.616	88176510.687	-2946.9	29	64500	0x07	sky
209079.991	2413	0	23	3	22505387.805	92155790.993	-168.5	29	64500	0x0f	sky
209079.991	2413	0	15	3	18193391.769	74498897.002	254.6	23	0	0x01	sky
209079.991	2413	0	24	3	22852685.576	93577930.462	238.5	28	57940	0x07	sky
209080.991	2413	0	12	0	21605823.180	113539366.322	-4496.3	23	0	0x01	sky
209080.991	2413	0	15	0	18193340.216	95606642.276	324.0	32	64500	0x07	sky
209080.991	2413	0	24	0	22852626.493	120091362.222	306.1	26	0	0x01	sky
209080.991	2413	0	25	0	21534311.361	113163599.660	-3782.5	26	24300	0x07	sky
209080.991	2413	0	23	0	22505424.057	118266807.155	-216.4	28	64500	0x0f	sky
209080.991	2413	0	3	0	-67386537.434	-354118657.097	-4121.5	40	37000	0x0f	synth
209080.991	2413	0	4	0	-66582983.520	-349895960.315	-3295.6	38	37000	0x0f	synth
209080.991	2413	0	8	0	-67177989.204	-353022728.575	-2042.7	39	37000	0x0f	synth
209080.991	2413	0	7	0	-65435664.191	-343866748.491	-5513.8	36	37000	0x07	synth
209080.991	2413	0	12	3	21605831.307	88472256.337	-3503.0	29	64500	0x07	sky
209080.991	2413	0	25	3	21534324.250	88179457.421	-2947.1	29	64500	0x07	sky
209080.991	2413	0	23	3	22505428.998	92155959.591	-168.9	29	64500	0x0f	sky
209080.991	2413	0	15	3	18193330.883	74498647.767	260.3	24	0	0x01	sky
209080.991	2413	0	24	3	22852627.382	93577691.525	239.3	28	58940	0x07	sky
209081.991	2413	0	12	0	21606677.744	113543857.531	-4496.6	23	0	0x01	sky
209081.991	2413	0	15	0	18193278.597	95606318.523	323.5	32	64500	0x07	sky
209081.991	2413	0	24	0	22852569.276	120091061.533	305.4	26	0	0x01	sky
209081.991	2413	0	25	0	21535029.937	113167381.593	-3782.3	26	25300	0x07	sky
209081.991	2413	0	23	0	22505465.448	118267023.891	-217.1	28	64500	0x0f	sky
209081.991	2413	0	3	0	-67385753.560	-354114538.546	-4120.3	40	38000	0x0f	synth
209081.991	2413	0	4	0	-66582357.120	-349892667.728	-3294.2	38	38000	0x0f	synth
209081.991	2413	0	8	0	-67177600.925	-353020688.888	-2041.5	40	38000	0x0f	synth
209081.991	2413	0	7	0	-65434615.506	-343861237.484	-5512.6	36	38000	0x07	synth
209081.991	2413	0	12	3	21606686.738	88475759.826	-3502.9	30	64500	0x07	sky
209081.991	2413	0	25	3	21535043.829	88182404.414	-2947.0	29	64500	0x07	sky
209081.991	2413	0	23	3	22505470.311	92156128.453	-169.2	29	64500	0x0f	sky
209081.991	2413	0	15	3	18193270.544	74498400.758	250.6	24	0	0x01	sky
209081.991	2413	0	24	3	22852569.039	93577452.502	239.7	28	59940	0x07	sky
209082.991	2413	0	12	0	21607531.803	113548345.855	-4496.6	24	0	0x01	sky
209082.991	2413	0	15	0	18193217.112	95605995.453	323.6	33	64500	0x07	sky
209082.991	2413	0	24	0	22852510.980	120090755.745	306.1	26	0	0x01	sky
209082.991	2413	0	25	0	21535749.099	113171163.860	-3782.1	25	26300	0x07	sky
209082.991	2413	0	23	0	22505506.685	118267241.054	-217.6	28	64500	0x0f	sky
209082.991	2413	0	3	0	-67384970.249	-354110422.335	-4113.2	40	39000	0x0f	synth
209082.991	2413	0	4	0	-66581730.788	-349889377.468	-3287.6	38	39000	0x0f	synth
209082.991	2413	0	8	0	-67177213.243	-353018651.667	-2034.1	39	39000	0x0f	synth
209082.991	2413	0	7	0	-65433567.087	-343855729.079	-5505.1	36	39000	0x07	synth
209082.991	2413	0	12	3	21607542.331	88479263.495	-3504.0	30	64500	0x07	sky
209082.991	2413	0	25	3	21535763.421	88185351.715	-2947.5	29	64500	0x07	sky
209082.991	2413	0	23	3	22505511.566	92156297.637	-169.5	29	64500	0x0f	sky
209082.991	2413	0	15	3	18193211.882	74498160.649	254.9	24	0	0x01	sky
209082.991	2413	0	24	3	22852510.620	93577213.444	239.7	28	60940	0x07	sky
209083.991	2413	0	12	0	21608387.852	113552844.363	-4495.8	25	0	0x01	sky
209083.991	2413	0	15	0	18193155.682	95605673.214	321.6	33	64500	0x07	sky
209083.991	2413	0	24	0	22852452.557	120090447.894	307.2	26	0	0x01	sky
209083.991	2413	0	25	0	21536470.049	113174946.738	-3783.6	26	27300	0x07	sky
209083.991	2413	0	23	0	22505548.403	118267458.644	-217.9	28	64500	0x0f	sky
209083.991	2413	0	3	0	-67384186.991	-354106306.692	-4109.2	40	40000	0x0f	synth
209083.991	2413	0	4	0	-66581104.728	-349886087.825	-3282.6	38	40000	0x0f	synth
209083.991	2413	0	8	0	-67176825.613	-353016615.138	-2029.9	40	40000	0x0f	synth
209083.991	2413	0	7	0	-65432519.071	-343850221.443	-5500.6	36	40000	0x07	synth
209083.991	2413	0	12	3	21608398.046	88482767.295	-3504.7	30	64500	0x07	sky
209083.991	2413	0	25	3	21536483.164	88188299.348	-2947.9	29	64500	0x07	sky
209083.991	2413	0	23	3	22505552.893	92156467.223	-169.9	29	64500	0x0f	sky
209083.991	2413	0	15	3	18193152.515	74497917.396	251.1	23	0	0x01	sky
209083.991	2413	0	24	3	22852452.265	93576974.434	238.6	28	61940	0x07	sky
209084.991	2413	0	12	0	21609247.084	113557359.064	-4497.9	25	0	0x01	sky
209084.991	2413	0	15	0	18193094.528	95605351.781	321.1	33	64500	0x07	sky
209084.991	2413	0	24	0	22852393.236	120090136.088	308.5	25	0	0x01	sky
209084.991	2413	0	25	0	21537189.568	113178730.023	-3784.5	25	28300	0x07	sky
209084.991	2413	0	23	0	22505590.124	118267676.805	-218.6	29	64500	0x0f	sky
209084.991	2413	0	3	0	-67383403.549	-354102190.147	-4125.6	40	41000	0x0f	synth
209084.991	2413	0	4	0	-66580478.423	-349882797.251	-3299.3	38	41000	0x0f	synth
209084.991	2413	0	8	0	-67176437.811	-353014577.821	-2046.4	40	41000	0x0f	synth
209084.991	2413	0	7	0	-65431470.749	-343844713.133	-5517.2	36	41000	0x07	synth
209084.991	2413	0	12	3	21609253.747	88486271.288	-3505.0	29	64500	0x07	sky
209084.991	2413	0	25	3	21537202.985	88191247.345	-2948.3	29	64500	0x07	sky
209084.991	2413	0	23	3	22505594.359	92156637.158	-169.8	29	64500	0x0f	sky
209084.991	2413	0	15	3	18193090.329	74497663.177	250.5	22	0	0x01	sky
209084.991	2413	0	24	3	22852393.908	93576735.322	238.9	28	62940	0x07	sky
209085.991	2413	0	12	0	21610100.861	113561845.839	-4497.0	25	0	0x01	sky
209085.991	2413	0	15	0	18193034.003	95605030.944	320.8	33	64500	0x07	sky
209085.991	2413	0	24	0	22852332.291	120089815.997	305.9	25	0	0x01	sky
209085.991	2413	0	25	0	21537909.321	113182513.374	-3782.9	25	29300	0x07	sky
209085.991	2413	0	23	0	22505631.761	118267895.287	-218.8	29	64500	0x0f	sky
209085.991	2413	0	3	0	-67382619.476	-354098070.413	-4114.6	40	42000	0x0f	synth
