# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
209093.991	2413	0	23	0	22422448.974	117830763.656	1048.7	23	0	0x01	sky
209093.991	2413	0	25	0	21460163.741	112773921.464	-2511.6	23	0	0x01	sky
209093.991	2413	0	20	0	17575856.760	92361750.378	-134.5	13	0	0x01	sky
209093.991	2413	0	3	0	-67459855.645	-354503944.242	-2839.6	31	1540	0x03	synth
209093.991	2413	0	7	0	-65505551.197	-344233995.281	-4226.2	26	0	0x01	synth
209093.991	2413	0	8	0	-67256448.357	-353435021.982	-758.9	31	200	0x03	synth
209093.991	2413	0	23	3	22422454.622	91816202.721	822.5	17	0	0x01	sky
209094.991	2413	0	12	0	21534053.520	113162214.572	-3219.4	26	0	0x01	sky
209094.991	2413	0	15	0	18108735.299	95162052.152	1593.0	34	64500	0x0f	sky
209094.991	2413	0	24	0	22768056.233	119646942.605	1587.9	25	0	0x01	sky
209094.991	2413	0	23	0	22422248.110	117829708.585	1059.3	22	0	0x01	sky
209094.991	2413	0	25	0	21460641.787	112776433.696	-2504.7	23	0	0x01	sky
209094.991	2413	0	3	0	-67459311.915	-354501107.152	-2836.6	31	2540	0x0f	synth
209094.991	2413	0	7	0	-65504746.743	-344229768.059	-4225.0	26	0	0x01	synth
209094.991	2413	0	8	0	-67256303.022	-353434264.810	-755.7	30	1200	0x03	synth
209094.991	2413	0	23	3	22422253.397	91815379.375	818.9	17	0	0x01	sky
209095.991	2413	0	12	0	21534665.215	113165429.354	-3218.4	25	0	0x01	sky
209095.991	2413	0	15	0	18108432.282	95160459.102	1593.2	34	64500	0x0f	sky
209095.991	2413	0	24	0	22767753.569	119645352.184	1587.9	26	0	0x01	sky
209095.991	2413	0	23	0	22422047.145	117828652.608	1062.0	22	0	0x01	sky
209095.991	2413	0	25	0	21461118.520	112778938.976	-2504.1	23	0	0x01	sky
209095.991	2413	0	3	0	-67458780.144	-354498282.531	-2837.8	30	380	0x03	synth
209095.991	2413	0	7	0	-65503944.663	-344225552.537	-4226.5	26	0	0x01	synth
209095.991	2413	0	8	0	-67256163.343	-353433524.224	-755.7	30	380	0x03	synth
209095.991	2413	0	23	3	22422053.164	91814558.801	822.4	18	0	0x01	sky
209096.991	2413	0	12	0	21535277.653	113168647.062	-3218.7	25	0	0x01	sky
209096.991	2413	0	15	0	18108129.346	95158866.586	1592.0	34	64500	0x0f	sky
209096.991	2413	0	24	0	22767451.760	119643766.452	1587.8	26	0	0x01	sky
