# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
212167.996	2413	0	12	0	23147160.935	121639151.366	-2496.9	17	0	0x01	sky
212167.996	2413	0	3	0	19815933.712	104133433.809	-2794.7	29	360	0x03	synth
212167.996	2413	0	25	0	22844157.593	120046857.956	-2402.8	18	0	0x01	sky
212167.996	2413	0	4	0	20612117.369	108317407.248	-1966.9	28	60	0x03	synth
212167.996	2413	0	15	0	17560803.919	92282647.196	-109.5	18	0	0x01	sky
212167.996	2413	0	23	3	21849605.965	89470479.653	476.3	25	5820	0x07	sky
212168.996	2413	0	24	0	21496820.728	112966555.263	2306.5	15	0	0x01	sky
212168.996	2413	0	7	0	21779916.286	114454231.665	-4176.1	26	0	0x01	synth
212168.996	2413	0	8	0	20006105.183	105132799.544	-709.0	29	1520	0x03	synth
212168.996	2413	0	12	0	23147637.966	121641657.604	-2515.6	18	0	0x01	sky
212168.996	2413	0	3	0	19816461.337	104136230.639	-2793.3	29	1360	0x03	synth
212168.996	2413	0	25	0	22844615.241	120049262.625	-2397.1	19	0	0x01	sky
212168.996	2413	0	4	0	20612491.218	108319377.785	-1967.2	28	1060	0x03	synth
212168.996	2413	0	15	0	17560824.594	92282755.747	-121.4	17	0	0x01	sky
212168.996	2413	0	23	3	21849489.416	89470002.843	475.6	25	6820	0x07	sky
212169.996	2413	0	24	0	21496378.540	112964231.034	2293.7	15	0	0x01	sky
212169.996	2413	0	7	0	21780710.954	114458407.610	-4171.6	25	0	0x01	synth
212169.996	2413	0	8	0	20006240.004	105133500.124	-705.5	29	440	0x03	synth
212169.996	2413	0	12	0	23148115.273	121644166.783	-2509.1	17	0	0x01	sky
212169.996	2413	0	3	0	19816989.482	104138981.705	-2789.6	29	440	0x03	synth
212169.996	2413	0	25	0	22845073.732	120051672.126	-2403.2	19	0	0x01	sky
212169.996	2413	0	4	0	20612866.739	108321345.385	-1962.7	28	440	0x03	synth
212169.996	2413	0	15	0	17560847.974	92282878.175	-113.3	18	0	0x01	sky
212169.996	2413	0	23	3	21849373.922	89469526.206	476.1	26	7820	0x07	sky
212170.996	2413	0	24	0	21495939.375	112961923.235	2310.8	15	0	0x01	sky
212170.996	2413	0	7	0	21781506.094	114462586.857	-4172.3	26	0	0x01	synth
212170.996	2413	0	8	0	20006374.530	105134209.844	-707.6	29	1440	0x03	synth
212170.996	2413	0	12	0	23148593.217	121646678.361	-2508.7	18	0	0x01	sky
212170.996	2413	0	3	0	19817518.992	104141776.083	-2791.6	29	1440	0x03	synth
212170.996	2413	0	25	0	22845531.297	120054077.189	-2410.2	18	0	0x01	sky
212170.996	2413	0	4	0	20613241.398	108323313.292	-1964.5	28	1440	0x03	synth
212170.996	2413	0	15	0	17560867.615	92282981.825	-118.5	18	0	0x01	sky
212170.996	2413	0	23	3	21849258.420	89469049.816	476.7	26	8820	0x07	sky
212171.996	2413	0	24	0	21495502.568	112959628.401	2305.3	16	0	0x01	sky
212171.996	2413	0	7	0	21782302.874	114466773.511	-4183.4	25	0	0x01	synth
212171.996	2413	0	8	0	20006516.374	105134923.448	-716.8	29	2440	0x03	synth
212171.996	2413	0	12	0	23149071.899	121649193.483	-2506.7	18	0	0x01	sky
212171.996	2413	0	3	0	19818047.660	104144574.387	-2801.6	29	2440	0x03	synth
212171.996	2413	0	25	0	22845988.795	120056480.594	-2406.2	18	0	0x01	sky
212171.996	2413	0	4	0	20613615.862	108325285.213	-1975.1	28	2440	0x03	synth
212171.996	2413	0	15	0	17560890.115	92283099.870	-115.0	18	0	0x01	sky
212171.996	2413	0	23	3	21849141.306	89468573.770	475.8	25	9820	0x07	sky
212172.996	2413	0	24	0	21495062.977	112957317.407	2286.2	17	0	0x01	sky
212172.996	2413	0	7	0	21783097.497	114470949.789	-4177.1	25	0	0x01	synth
212172.996	2413	0	8	0	20006651.598	105135633.206	-712.9	29	3440	0x03	synth
212172.996	2413	0	12	0	23149549.728	121651704.878	-2508.9	19	0	0x01	sky
212172.996	2413	0	3	0	19818578.200	104147368.954	-2797.7	29	3440	0x03	synth
212172.996	2413	0	25	0	22846446.838	120058887.773	-2408.7	19	0	0x01	sky
212172.996	2413	0	4	0	20613991.829	108327253.367	-1971.6	28	3440	0x03	synth
212172.996	2413	0	15	0	17560910.375	92283206.353	-107.4	18	0	0x01	sky
212172.996	2413	0	23	3	21849026.312	89468097.758	476.1	25	10820	0x07	sky
212173.996	2413	0	24	0	21494626.677	112955025.046	2298.1	17	0	0x01	sky
212173.996	2413	0	7	0	21783890.907	114475118.489	-4174.9	26	0	0x01	synth
