# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
212138.987	2413	0	8	0	18651546.460	98014538.334	-2006.0	35	5260	0x07	synth
212138.987	2413	0	29	0	17228971.260	90538854.510	-1521.1	23	0	0x01	sky
212138.987	2413	0	7	0	20405575.758	107232024.253	-5476.2	31	160	0x03	synth
212138.987	2413	0	23	3	20502464.296	83954163.926	-530.2	24	0	0x01	sky
212138.987	2413	0	25	3	21480343.981	87958417.676	-2887.5	25	0	0x01	sky
212139.987	2413	0	12	0	21783473.823	114472926.667	-3811.8	21	0	0x01	sky
212139.987	2413	0	15	0	16209957.433	85183900.647	-1391.8	24	0	0x01	sky
212139.987	2413	0	25	0	21481040.378	112883628.999	-3706.2	25	0	0x01	sky
212139.987	2413	0	23	0	20502581.525	107741792.664	-685.2	18	0	0x01	sky
212139.987	2413	0	4	0	19251394.906	101166758.676	-3251.5	33	6220	0x07	synth
212139.987	2413	0	3	0	18450776.726	96959481.839	-4078.0	35	6260	0x07	synth
212139.987	2413	0	8	0	18651928.407	98016545.252	-1996.2	35	6260	0x07	synth
212139.987	2413	0	29	0	17229257.770	90540360.236	-1520.4	23	0	0x01	sky
212139.987	2413	0	7	0	20406618.111	107237501.673	-5470.8	31	900	0x03	synth
212139.987	2413	0	23	3	20502594.929	83954698.783	-530.4	24	0	0x01	sky
212139.987	2413	0	25	3	21481049.399	87961305.929	-2888.7	25	0	0x01	sky
212140.987	2413	0	12	0	21784198.432	114476734.956	-3818.1	21	0	0x01	sky
212140.987	2413	0	15	0	16210222.075	85185291.654	-1392.9	24	0	0x01	sky
212140.987	2413	0	25	0	21481744.179	112887327.369	-3707.2	25	0	0x01	sky
212140.987	2413	0	23	0	20502711.450	107742474.916	-669.4	18	0	0x01	sky
212140.987	2413	0	4	0	19252014.557	101170019.276	-3259.1	33	700	0x03	synth
212140.987	2413	0	3	0	18451553.659	96963564.587	-4085.3	34	7260	0x07	synth
212140.987	2413	0	8	0	18652309.419	98018546.951	-2004.9	34	7260	0x07	synth
212140.987	2413	0	29	0	17229548.376	90541887.580	-1521.8	23	0	0x01	sky
212140.987	2413	0	7	0	20407658.628	107242969.337	-5475.1	30	100	0x03	synth
212140.987	2413	0	23	3	20502723.872	83955226.692	-531.2	24	0	0x01	sky
212140.987	2413	0	25	3	21481754.406	87964193.003	-2888.7	25	0	0x01	sky
212141.987	2413	0	12	0	21784924.563	114480550.750	-3815.4	22	0	0x01	sky
212141.987	2413	0	15	0	16210485.320	85186675.296	-1394.9	25	0	0x01	sky
212141.987	2413	0	25	0	21482448.262	112891027.539	-3706.6	24	0	0x01	sky
212141.987	2413	0	23	0	20502840.513	107743153.420	-674.8	18	0	0x01	sky
212141.987	2413	0	4	0	19252635.039	101173278.788	-3257.5	33	1700	0x03	synth
212141.987	2413	0	3	0	18452331.213	96967650.235	-4082.9	34	8260	0x07	synth
