# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
372839.378	2412	0	20	3	-161113688.863	-659733623.657	1574.6	21	0	0x01	sky
372840.378	2412	0	5	0	-164160001.976	-862666633.346	2072.9	15	0	0x01	sky
372840.378	2412	0	13	0	-161062284.756	-846388019.600	1764.9	21	0	0x01	sky
372840.378	2412	0	21	0	-166131346.134	-873026117.209	662.6	26	0	0x01	sky
372840.378	2412	0	20	0	-161114088.479	-846660250.425	2024.5	22	0	0x01	sky
372840.378	2412	0	4	0	21634815.307	113691712.204	-2110.4	43	42000	0x0f	synth
372840.378	2412	0	8	0	22418973.732	117812497.885	1536.8	41	42000	0x0f	synth
372840.378	2412	0	3	0	20826497.172	109443971.907	-2582.1	44	42000	0x0f	synth
372840.378	2412	0	7	0	22781759.260	119718946.593	-4329.1	40	42000	0x07	synth
372840.378	2412	0	20	3	-161114073.553	-659735198.983	1571.0	20	0	0x01	sky
372841.378	2412	0	5	0	-164160400.147	-862668725.309	2082.5	16	0	0x01	sky
372841.378	2412	0	13	0	-161062620.778	-846389785.048	1769.3	21	0	0x01	sky
372841.378	2412	0	21	0	-166131470.930	-873026772.610	662.8	26	0	0x01	sky
372841.378	2412	0	20	0	-161114472.711	-846662269.179	2023.7	22	0	0x01	sky
372841.378	2412	0	4	0	21635217.392	113693825.125	-2110.3	42	43000	0x0f	synth
372841.378	2412	0	8	0	22418681.699	117810963.521	1537.2	40	43000	0x0f	synth
372841.378	2412	0	3	0	20826988.956	109446556.300	-2582.0	44	43000	0x0f	synth
372841.378	2412	0	7	0	22782583.463	119723278.145	-4328.9	40	43000	0x07	synth
372841.378	2412	0	20	3	-161114457.443	-659736770.574	1572.4	19	0	0x01	sky
372842.378	2412	0	5	0	-164160797.724	-862670815.192	2102.0	15	0	0x01	sky
372842.378	2412	0	13	0	-161062958.208	-846391558.308	1765.9	21	0	0x01	sky
372842.378	2412	0	21	0	-166131597.640	-873027438.419	661.8	26	0	0x01	sky
372842.378	2412	0	20	0	-161114857.026	-846664288.693	2028.9	21	0	0x01	sky
372842.378	2412	0	4	0	21635618.080	113695931.147	-2104.8	42	44000	0x0f	synth
372842.378	2412	0	8	0	22418388.451	117809422.018	1542.5	41	44000	0x0f	synth
372842.378	2412	0	3	0	20827479.470	109449133.701	-2576.2	44	44000	0x0f	synth
372842.378	2412	0	7	0	22783406.360	119727602.572	-4323.2	40	44000	0x07	synth
372842.378	2412	0	20	3	-161114842.091	-659738346.203	1572.9	19	0	0x01	sky
372843.378	2412	0	5	0	-164161195.522	-862672905.697	2078.2	15	0	0x01	sky
372843.378	2412	0	13	0	-161063293.513	-846393320.816	1766.3	21	0	0x01	sky
372843.378	2412	0	21	0	-166131722.650	-873028095.363	659.4	26	0	0x01	sky
372843.378	2412	0	20	0	-161115242.062	-846666311.701	2031.3	22	0	0x01	sky
372843.378	2412	0	4	0	21636018.683	113698036.247	-2104.4	43	45000	0x0f	synth
372843.378	2412	0	8	0	22418094.953	117807879.285	1543.8	41	45000	0x0f	synth
372843.378	2412	0	3	0	20827969.849	109451710.119	-2575.9	44	45000	0x0f	synth
372843.378	2412	0	7	0	22784229.125	119731925.809	-4321.7	40	45000	0x07	synth
372843.378	2412	0	20	3	-161115227.155	-659739922.397	1581.4	18	0	0x01	sky
372844.378	2412	0	5	0	-164161593.088	-862674994.552	2086.9	17	0	0x01	sky
372844.378	2412	0	13	0	-161063632.003	-846395099.773	1770.4	20	0	0x01	sky
372844.378	2412	0	21	0	-166131848.055	-873028754.614	659.4	27	260	0x03	sky
372844.378	2412	0	20	0	-161115625.772	-846668328.710	2022.7	22	0	0x01	sky
372844.378	2412	0	4	0	21636418.894	113700139.141	-2097.2	43	46000	0x0f	synth
372844.378	2412	0	8	0	22417800.828	117806334.120	1551.2	41	46000	0x0f	synth
372844.378	2412	0	3	0	20828459.702	109454284.244	-2568.2	44	46000	0x0f	synth
372844.378	2412	0	7	0	22785051.357	119736246.677	-4314.9	40	46000	0x07	synth
372844.378	2412	0	20	3	-161115612.682	-659741501.560	1576.6	18	0	0x01	sky
372845.378	2412	0	5	0	-164161989.406	-862677077.128	2075.7	20	0	0x01	sky
372845.378	2412	0	13	0	-161063968.953	-846396870.201	1764.9	21	0	0x01	sky
372845.378	2412	0	21	0	-166131972.088	-873029414.505	660.1	27	1260	0x03	sky
372845.378	2412	0	20	0	-161116010.199	-846670348.550	2029.8	21	0	0x01	sky
372845.378	2412	0	4	0	21636818.455	113702238.386	-2100.9	43	47000	0x0f	synth
372845.378	2412	0	8	0	22417506.124	117804785.035	1547.3	41	47000	0x0f	synth
372845.378	2412	0	3	0	20828948.861	109456854.680	-2572.7	45	47000	0x0f	synth
372845.378	2412	0	7	0	22785872.912	119740563.657	-4318.8	41	47000	0x07	synth
372845.378	2412	0	20	3	-161115998.004	-659743079.286	1572.5	18	0	0x01	sky
372847.004	2412	0	5	0	23507694.829	123533769.473	2082.4	22	0	0x01	sky
372847.004	2412	0	13	0	26605773.204	139814280.943	1777.9	20	0	0x01	sky
372847.004	2412	0	21	0	21537983.631	113182846.198	657.9	27	2260	0x0f	sky
372847.004	2412	0	20	0	26553682.873	139540544.687	2027.4	21	0	0x01	sky
372847.004	2412	0	4	0	209307298.337	1099917266.474	-2106.8	43	48000	0x0f	synth
372847.004	2412	0	8	0	210087291.832	1104016164.511	1541.9	41	48000	0x0f	synth
372847.004	2412	0	3	0	208499518.412	1095672353.832	-2577.8	45	48000	0x0f	synth
372847.004	2412	0	7	0	210456774.802	1105957809.233	-4324.0	41	48000	0x07	synth
372847.004	2412	0	20	3	26553696.906	108732949.479	1581.0	19	0	0x01	sky
372848.004	2412	0	5	0	23507300.182	123531695.866	2072.8	23	0	0x01	sky
372848.004	2412	0	13	0	26605437.903	139812519.105	1777.2	21	0	0x01	sky
372848.004	2412	0	21	0	21537860.645	113182188.361	657.7	27	3260	0x0f	sky
372848.004	2412	0	20	0	26553297.179	139538518.450	2021.6	22	0	0x01	sky
372848.004	2412	0	4	0	209307700.155	1099919377.612	-2118.4	43	49000	0x0f	synth
372848.004	2412	0	8	0	210086999.334	1104014626.787	1530.7	41	49000	0x0f	synth
372848.004	2412	0	3	0	208500009.860	1095674936.000	-2589.3	45	49000	0x0f	synth
372848.004	2412	0	7	0	210457598.521	1105962137.676	-4335.8	41	49000	0x07	synth
372848.004	2412	0	20	3	26553311.204	108731370.132	1574.6	19	0	0x01	sky
372849.004	2412	0	5	0	23506904.156	123529614.886	2083.8	23	0	0x01	sky
372849.004	2412	0	13	0	26605102.731	139810758.454	1764.5	21	0	0x01	sky
372849.004	2412	0	21	0	21537735.657	113181531.410	656.0	26	4260	0x0f	sky
372849.004	2412	0	20	0	26552910.525	139536485.770	2024.8	21	0	0x01	sky
372849.004	2412	0	4	0	209308102.197	1099921490.919	-2112.2	43	50000	0x0f	synth
372849.004	2412	0	8	0	210086707.118	1104013090.967	1536.9	41	50000	0x0f	synth
372849.004	2412	0	3	0	208500501.539	1095677520.234	-2582.8	45	50000	0x0f	synth
372849.004	2412	0	7	0	210458422.609	1105966468.042	-4329.7	41	50000	0x07	synth
372849.004	2412	0	20	3	26552925.768	108729792.040	1578.1	20	0	0x01	sky
372850.004	2412	0	5	0	23506507.342	123527529.265	2083.0	23	0	0x01	sky
372850.004	2412	0	13	0	26604767.283	139808995.618	1771.3	20	0	0x01	sky
372850.004	2412	0	21	0	21537611.061	113180875.087	656.4	26	5260	0x0f	sky
372850.004	2412	0	20	0	26552524.315	139534457.000	2027.9	21	0	0x01	sky
372850.004	2412	0	4	0	209308504.223	1099923603.049	-2110.9	43	51000	0x0f	synth
372850.004	2412	0	8	0	210086414.607	1104011553.709	1538.2	41	51000	0x0f	synth
372850.004	2412	0	3	0	208500993.117	1095680103.232	-2581.5	45	51000	0x0f	synth
372850.004	2412	0	7	0	210459246.474	1105970796.989	-4327.8	41	51000	0x07	synth
372850.004	2412	0	20	3	26552539.764	108728211.249	1576.5	21	0	0x01	sky
372851.004	2412	0	5	0	23506112.012	123525451.687	2084.4	21	0	0x01	sky
372851.004	2412	0	13	0	26604431.677	139807231.863	1762.4	21	0	0x01	sky
372851.004	2412	0	21	0	21537486.266	113180219.241	655.2	26	6260	0x0f	sky
372851.004	2412	0	20	0	26552140.564	139532440.225	2027.6	21	0	0x01	sky
372851.004	2412	0	4	0	209308905.948	1099925713.125	-2111.6	43	52000	0x0f	synth
372851.004	2412	0	8	0	210086121.677	1104010014.111	1538.3	41	52000	0x0f	synth
372851.004	2412	0	3	0	208501484.244	1095682684.112	-2582.1	45	52000	0x0f	synth
372851.004	2412	0	7	0	210460069.845	1105975123.671	-4328.1	40	52000	0x07	synth
372851.004	2412	0	20	3	26552154.364	108726633.366	1569.8	23	0	0x01	sky
372852.004	2412	0	5	0	23505716.392	123523372.746	2074.5	20	0	0x01	sky
372852.004	2412	0	13	0	26604097.389	139805475.008	1768.3	20	0	0x01	sky
372852.004	2412	0	21	0	21537361.136	113179563.537	656.3	26	7260	0x0f	sky
372852.004	2412	0	20	0	26551755.172	139530415.048	2027.7	20	0	0x01	sky
372852.004	2412	0	4	0	209309308.196	1099927826.837	-2115.2	43	53000	0x0f	synth
372852.004	2412	0	8	0	210085829.358	1104008477.893	1534.9	41	53000	0x0f	synth
372852.004	2412	0	3	0	208501976.154	1095685268.542	-2585.8	45	53000	0x0f	synth
372852.004	2412	0	7	0	210460893.852	1105979453.769	-4331.7	41	53000	0x07	synth
372852.004	2412	0	20	3	26551770.441	108725061.074	1578.3	24	0	0x01	sky
372853.004	2412	0	5	0	23505324.102	123521311.586	2074.2	21	0	0x01	sky
372853.004	2412	0	13	0	26603759.635	139803699.533	1774.6	21	0	0x01	sky
372853.004	2412	0	21	0	21537234.652	113178908.016	655.9	26	8260	0x0f	sky
372853.004	2412	0	20	0	26551367.942	139528379.513	2030.8	21	0	0x01	sky
372853.004	2412	0	4	0	209309710.748	1099929942.588	-2114.1	43	54000	0x0f	synth
372853.004	2412	0	8	0	210085537.330	1104006943.446	1536.3	41	54000	0x0f	synth
372853.004	2412	0	3	0	208502468.419	1095687854.940	-2584.8	45	54000	0x0f	synth
372853.004	2412	0	7	0	210461718.095	1105983785.667	-4329.9	41	54000	0x07	synth
372853.004	2412	0	20	3	26551384.071	108723479.145	1571.6	22	0	0x01	sky
372854.004	2412	0	5	0	23504931.548	123519248.950	2076.2	23	0	0x01	sky
372854.004	2412	0	13	0	26603422.420	139801928.143	1772.0	20	0	0x01	sky
372854.004	2412	0	21	0	21537107.191	113178252.486	654.8	26	9260	0x0f	sky
372854.004	2412	0	20	0	26550982.475	139526353.929	2026.6	21	0	0x01	sky
372854.004	2412	0	4	0	209310112.348	1099932053.283	-2105.7	43	55000	0x0f	synth
372854.004	2412	0	8	0	210085244.418	1104005403.699	1544.9	41	55000	0x0f	synth
372854.004	2412	0	3	0	208502959.754	1095690436.206	-2576.2	45	55000	0x0f	synth
372854.004	2412	0	7	0	210462541.512	1105988112.296	-4321.3	41	55000	0x07	synth
372854.004	2412	0	20	3	26550999.011	108721901.653	1571.5	22	0	0x01	sky
372854.378	2412	0	5	0	-164165541.393	-862695743.268	2076.3	24	0	0x01	sky
372854.378	2412	0	13	0	-161066992.857	-846412760.642	1768.3	20	0	0x01	sky
372854.378	2412	0	21	0	-166133095.981	-873035312.430	653.8	25	0	0x01	sky
372854.378	2412	0	20	0	-161119482.242	-846688594.855	2026.1	23	0	0x01	sky
372854.378	2412	0	4	0	21640435.062	113721242.411	-2104.0	43	56000	0x0f	synth
372854.378	2412	0	8	0	22414872.430	117790942.127	1546.7	41	56000	0x0f	synth
372854.378	2412	0	3	0	20833372.060	109480095.861	-2575.0	44	56000	0x0f	synth
372854.378	2412	0	7	0	22793285.846	119779517.157	-4319.9	40	56000	0x07	synth
372854.378	2412	0	20	3	-161119465.979	-659757280.218	1572.0	21	0	0x01	sky
372855.378	2412	0	5	0	-164165932.204	-862697796.756	2074.9	26	300	0x03	sky
372855.378	2412	0	13	0	-161067329.698	-846414531.292	1764.9	20	0	0x01	sky
372855.378	2412	0	21	0	-166133221.146	-873035970.362	654.3	25	0	0x01	sky
372855.378	2412	0	20	0	-161119868.396	-846690623.462	2028.1	23	0	0x01	sky
372855.378	2412	0	4	0	21640835.852	113723348.355	-2106.5	42	57000	0x0f	synth
372855.378	2412	0	8	0	22414578.539	117789397.062	1545.0	41	57000	0x0f	synth
372855.378	2412	0	3	0	20833862.364	109482672.206	-2576.9	44	57000	0x0f	synth
372855.378	2412	0	7	0	22794108.218	119783838.589	-4322.1	40	57000	0x07	synth
372855.378	2412	0	20	3	-161119851.038	-659758856.820	1580.7	20	0	0x01	sky
372856.378	2412	0	5	0	-164166327.353	-862699873.518	2074.5	26	120	0x03	sky
372856.378	2412	0	13	0	-161067666.871	-846416302.333	1749.1	19	0	0x01	sky
372856.378	2412	0	21	0	-166133345.844	-873036625.373	654.0	25	0	0x01	sky
372856.378	2412	0	20	0	-161120254.725	-846692654.048	2027.0	23	0	0x01	sky
372856.378	2412	0	4	0	21641235.961	113725450.315	-2100.8	42	58000	0x0f	synth
372856.378	2412	0	8	0	22414283.690	117787847.779	1550.8	41	58000	0x0f	synth
372856.378	2412	0	3	0	20834351.916	109485244.517	-2571.4	44	58000	0x0f	synth
372856.378	2412	0	7	0	22794929.792	119788155.795	-4315.7	40	58000	0x07	synth
372856.378	2412	0	20	3	-161120237.550	-659760439.002	1588.8	20	0	0x01	sky
372857.378	2412	0	5	0	-164166720.919	-862701941.881	2074.0	27	520	0x03	sky
372857.378	2412	0	13	0	-161068002.572	-846418066.440	1777.9	18	0	0x01	sky
372857.378	2412	0	21	0	-166133473.401	-873037295.708	653.9	25	0	0x01	sky
372857.378	2412	0	20	0	-161120638.972	-846694672.951	2024.1	23	0	0x01	sky
372857.378	2412	0	4	0	21641635.208	113727547.992	-2095.9	43	59000	0x0f	synth
372857.378	2412	0	8	0	22413987.964	117786293.966	1555.7	41	59000	0x0f	synth
372857.378	2412	0	3	0	20834840.658	109487812.447	-2566.1	45	59000	0x0f	synth
372857.378	2412	0	7	0	22795750.542	119792468.521	-4311.0	41	59000	0x07	synth
372857.378	2412	0	20	3	-161120622.149	-659762013.738	1578.3	19	0	0x01	sky
372858.378	2412	0	5	0	-164167114.226	-862704008.693	2074.0	27	920	0x03	sky
372858.378	2412	0	13	0	-161068337.995	-846419829.945	1774.5	18	0	0x01	sky
372858.378	2412	0	21	0	-166133597.235	-873037946.406	651.6	25	0	0x01	sky
372858.378	2412	0	20	0	-161121024.465	-846696699.231	2026.5	22	0	0x01	sky
372858.378	2412	0	4	0	21642034.635	113729646.723	-2098.0	42	60000	0x0f	synth
372858.378	2412	0	8	0	22413692.453	117784740.929	1553.9	41	60000	0x0f	synth
372858.378	2412	0	3	0	20835329.513	109490381.386	-2568.5	44	60000	0x0f	synth
372858.378	2412	0	7	0	22796571.445	119796782.052	-4312.7	40	60000	0x07	synth
372858.378	2412	0	20	3	-161121009.023	-659763598.669	1579.6	18	0	0x01	sky
372859.378	2412	0	5	0	-164167507.731	-862706081.996	2073.5	27	1920	0x03	sky
372859.378	2412	0	13	0	-161068675.596	-846421603.527	1780.7	17	0	0x01	sky
372859.378	2412	0	21	0	-166133721.950	-873038602.330	652.1	25	0	0x01	sky
372859.378	2412	0	20	0	-161121409.753	-846698723.835	2027.3	21	0	0x01	sky
372859.378	2412	0	4	0	21642433.429	113731742.227	-2094.0	43	61000	0x0f	synth
372859.378	2412	0	8	0	22413396.216	117783184.401	1558.1	41	61000	0x0f	synth
372859.378	2412	0	3	0	20835817.806	109492946.981	-2563.7	44	61000	0x0f	synth
372859.378	2412	0	7	0	22797391.598	119801092.133	-4307.9	40	61000	0x07	synth
372859.378	2412	0	20	3	-161121394.887	-659765178.823	1579.9	18	0	0x01	sky
372860.378	2412	0	5	0	-164167902.436	-862708154.563	2072.3	27	2920	0x03	sky
372860.378	2412	0	13	0	-161069011.738	-846423370.532	1757.5	18	0	0x01	sky
372860.378	2412	0	21	0	-166133847.643	-873039261.928	650.3	25	0	0x01	sky
372860.378	2412	0	20	0	-161121795.555	-846700750.491	2026.0	22	0	0x01	sky
372860.378	2412	0	4	0	21642832.665	113733839.349	-2105.9	42	62000	0x0f	synth
372860.378	2412	0	8	0	22413100.320	117781629.223	1546.7	41	62000	0x0f	synth
372860.378	2412	0	3	0	20836306.354	109495514.153	-2575.6	44	62000	0x0f	synth
372860.378	2412	0	7	0	22798212.102	119805403.641	-4320.2	40	62000	0x07	synth
372860.378	2412	0	20	3	-161121780.648	-659766757.999	1579.8	18	0	0x01	sky
372861.378	2412	0	5	0	-164168297.666	-862710226.307	2071.0	27	3920	0x03	sky
372861.378	2412	0	13	0	-161069347.896	-846425136.329	1763.1	19	0	0x01	sky
372861.378	2412	0	21	0	-166133971.232	-873039912.058	649.5	26	0	0x01	sky
372861.378	2412	0	20	0	-161122181.930	-846702781.448	2031.9	22	0	0x01	sky
372861.378	2412	0	4	0	21643234.104	113735948.121	-2110.8	42	63000	0x0f	synth
372861.378	2412	0	8	0	22412806.642	117780085.442	1541.6	41	63000	0x0f	synth
372861.378	2412	0	3	0	20836797.032	109498092.917	-2581.0	44	63000	0x0f	synth
372861.378	2412	0	7	0	22799034.799	119809726.568	-4325.1	40	63000	0x07	synth
372861.378	2412	0	20	3	-161122167.368	-659768341.859	1580.5	18	0	0x01	sky
372862.378	2412	0	5	0	-164168689.395	-862712297.345	2070.8	27	4920	0x03	sky
372862.378	2412	0	13	0	-161069683.886	-846426902.331	1762.1	19	0	0x01	sky
372862.378	2412	0	21	0	-166134094.538	-873040560.098	649.7	26	0	0x01	sky
372862.378	2412	0	20	0	-161122568.030	-846704810.535	2024.9	21	0	0x01	sky
372862.378	2412	0	4	0	21643635.982	113738059.208	-2102.6	44	64000	0x0f	synth
372862.378	2412	0	8	0	22412513.290	117778543.700	1550.2	41	64000	0x0f	synth
372862.378	2412	0	3	0	20837288.187	109500673.862	-2572.0	45	64000	0x0f	synth
372862.378	2412	0	7	0	22799857.911	119814051.548	-4316.7	40	64000	0x07	synth
372862.378	2412	0	20	3	-161122552.615	-659769918.767	1574.7	18	0	0x01	sky
372863.378	2412	0	5	0	-164169085.081	-862714367.802	2070.9	27	5920	0x03	sky
372863.378	2412	0	13	0	-161070020.820	-846428672.623	1766.7	19	0	0x01	sky
372863.378	2412	0	21	0	-166134218.130	-873041209.451	648.4	26	0	0x01	sky
372863.378	2412	0	20	0	-161122954.103	-846706839.524	2025.6	21	0	0x01	sky
372863.378	2412	0	4	0	21644037.427	113740168.813	-2112.6	44	64500	0x0f	synth
372863.378	2412	0	8	0	22412219.638	117777000.215	1540.5	42	64500	0x0f	synth
372863.378	2412	0	3	0	20837779.143	109503253.309	-2582.4	45	64500	0x0f	synth
372863.378	2412	0	7	0	22800680.698	119818374.848	-4326.2	41	64500	0x07	synth
372863.378	2412	0	20	3	-161122938.811	-659771500.476	1577.6	17	0	0x01	sky
372864.998	2412	0	5	0	21701845.070	114043961.463	2070.1	26	6920	0x0f	sky
372864.998	2412	0	13	0	24800967.237	130329961.583	1775.9	18	0	0x01	sky
372864.998	2412	0	21	0	19736982.772	103718543.565	648.1	26	0	0x01	sky
372864.998	2412	0	20	0	24747986.467	130051546.496	2033.1	21	0	0x01	sky
372864.998	2412	0	4	0	207515762.814	1090502677.998	-2106.0	44	64500	0x0f	synth
372864.998	2412	0	8	0	208283249.796	1094535856.038	1547.5	42	64500	0x0f	synth
372864.998	2412	0	3	0	206709593.905	1086266232.258	-2575.8	45	64500	0x0f	synth
372864.998	2412	0	7	0	208672827.263	1096583097.486	-4319.3	41	64500	0x07	synth
372864.998	2412	0	20	3	24747998.561	101338916.482	1585.1	16	0	0x01	sky
372865.998	2412	0	5	0	21701448.955	114041891.291	2069.2	25	7920	0x0f	sky
372865.998	2412	0	13	0	24800629.493	130328186.820	1773.9	18	0	0x01	sky
372865.998	2412	0	21	0	19736861.907	103717908.984	647.8	26	200	0x03	sky
372865.998	2412	0	20	0	24747602.406	130049527.586	2029.9	21	0	0x01	sky
372865.998	2412	0	4	0	207516163.546	1090504783.963	-2108.3	43	64500	0x0f	synth
372865.998	2412	0	8	0	208282955.332	1094534308.392	1545.6	42	64500	0x0f	synth
372865.998	2412	0	3	0	206710084.217	1086268807.894	-2578.1	45	64500	0x0f	synth
372865.998	2412	0	7	0	208673649.163	1096587416.689	-4321.3	41	64500	0x07	synth
372865.998	2412	0	20	3	24747613.461	101337339.711	1571.3	13	0	0x01	sky
372866.998	2412	0	5	0	21701054.037	114039821.162	2069.6	25	8920	0x0f	sky
372866.998	2412	0	13	0	24800290.207	130326404.071	1773.3	17	0	0x01	sky
372866.998	2412	0	21	0	19736738.297	103717261.620	647.1	26	1200	0x03	sky
372866.998	2412	0	20	0	24747217.724	130047506.310	2029.3	20	0	0x01	sky
372866.998	2412	0	4	0	207516564.926	1090506892.965	-2113.6	43	64500	0x0f	synth
372866.998	2412	0	8	0	208282661.340	1094532763.522	1540.0	42	64500	0x0f	synth
372866.998	2412	0	3	0	206710574.825	1086271386.484	-2583.4	45	64500	0x0f	synth
372866.998	2412	0	7	0	208674471.680	1096591738.716	-4326.7	41	64500	0x07	synth
372866.998	2412	0	20	3	24747226.218	101335754.015	1588.6	11	0	0x01	sky
