# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
291691.997	2412	0	5	0	-185176416325.150	-973108635732.421	-579.7	25	0	0x01	sky
291691.997	2412	0	13	0	-185174959529.961	-973100980221.843	2353.7	27	0	0x01	sky
292310.746	2412	0	7	0	185217189538.939	973322900415.288	-2470.7	36	340	0x03	synth
292310.746	2412	0	8	0	185217991753.078	973327116079.454	-2004.4	34	300	0x03	synth
292310.746	2412	0	12	0	21642754.839	113733443.934	-2476.8	26	0	0x01	sky
292310.746	2412	0	5	0	20074922.642	105494429.755	-581.5	25	0	0x01	sky
292310.746	2412	0	13	0	21531160.304	113147005.498	2352.8	27	1000	0x03	sky
292311.000	2412	0	7	0	185217189658.358	973322901043.656	-2466.6	35	0	0x01	synth
292311.000	2412	0	8	0	185217991849.906	973327116588.089	-1996.5	34	554	0x03	synth
292311.000	2412	0	12	0	21642874.357	113734071.852	-2476.2	27	0	0x01	sky
292311.000	2412	0	5	0	20074950.797	105494577.905	-580.2	25	0	0x01	sky
292311.000	2412	0	13	0	21531046.866	113146408.055	2352.0	27	1254	0x03	sky
292312.000	2412	0	7	0	185217190128.707	973322903515.284	-2483.0	36	820	0x03	synth
292312.000	2412	0	8	0	185217992231.395	973327118593.419	-2017.7	34	260	0x03	synth
292312.000	2412	0	12	0	21643344.568	113736543.345	-2476.8	26	0	0x01	sky
292312.000	2412	0	5	0	20075061.338	105495158.694	-582.0	25	0	0x01	sky
292312.000	2412	0	13	0	21530599.864	113144055.755	2352.2	27	2254	0x03	sky
292313.000	2412	0	7	0	185217190599.538	973322905988.853	-2463.9	36	1820	0x03	synth
292313.000	2412	0	8	0	185217992613.326	973327120600.920	-1997.7	34	1260	0x03	synth
292313.000	2412	0	12	0	21643815.679	113739018.290	-2477.3	27	360	0x03	sky
292313.000	2412	0	5	0	20075170.927	105495734.892	-580.3	25	0	0x01	sky
292313.000	2412	0	13	0	21530154.366	113141703.688	2351.9	27	3254	0x03	sky
292314.000	2412	0	7	0	185217191069.906	973322908460.681	-2451.3	36	2820	0x03	synth
292314.000	2412	0	8	0	185217992995.095	973327122606.758	-1985.6	34	2260	0x03	synth
292314.000	2412	0	12	0	21644288.812	113741495.427	-2477.5	27	1360	0x03	sky
292314.000	2412	0	5	0	20075281.381	105496315.394	-581.1	25	0	0x01	sky
292314.000	2412	0	13	0	21529707.501	113139351.656	2352.0	27	4254	0x03	sky
291697.000	2412	0	7	0	21599660.409	113506980.087	-2475.8	36	3566	0x0f	synth
291697.000	2412	0	8	0	22401519.594	117720778.599	-2010.1	34	3006	0x0f	synth
291697.000	2412	0	12	0	-185173947119.284	-973095659976.948	-2478.0	27	2106	0x0f	sky
291697.000	2412	0	5	0	-185175516394.879	-973103906566.342	-580.3	25	0	0x01	sky
291697.000	2412	0	13	0	-185174062385.305	-973096265723.429	2351.4	27	5000	0x0f	sky
291698.000	2412	0	7	0	21600131.740	113509456.206	-2491.4	36	4566	0x0f	synth
291698.000	2412	0	8	0	22401902.183	117722788.895	-2025.9	34	4006	0x0f	synth
291698.000	2412	0	12	0	-185173946647.633	-973095657499.319	-2477.9	27	3106	0x0f	sky
291698.000	2412	0	5	0	-185175516282.927	-973103905978.315	-581.0	25	0	0x01	sky
291698.000	2412	0	13	0	-185174062831.980	-973096268075.367	2351.1	27	6000	0x0f	sky
291699.000	2412	0	7	0	21600602.704	113511931.413	-2477.1	36	5566	0x0f	synth
291699.000	2412	0	8	0	22402284.630	117724798.316	-2011.8	34	5006	0x0f	synth
291699.000	2412	0	12	0	-185173946177.896	-973095655021.320	-2477.8	27	4106	0x0f	sky
291699.000	2412	0	5	0	-185175516170.487	-973103905386.852	-582.0	25	0	0x01	sky
291699.000	2412	0	13	0	-185174063279.754	-973096270427.198	2352.6	26	7000	0x0f	sky
291700.000	2412	0	7	0	21601073.437	113514405.093	-2473.2	36	6566	0x0f	synth
